pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_radj,pl_bmassj,st_mass,st_teff
Kepler-1488 b,Kepler-1488,2016,Transit,39.8189932,0.0,,,0.16593809,0.013,1.05,5820.0
BD+14 4559 b,BD+14 4559,2009,Radial Velocity,268.94,0.29,0.03,-0.03,1.23,1.04,0.49,4864.0
TOI-2977 b,TOI-2977,2023,Transit,2.3505614,0.0,,,1.174,1.68,0.936,5691.0
Kepler-1873 b,Kepler-1873,2021,Transit,0.558842003,0.0,,,0.14503889,0.0103,0.903,5151.0
Kepler-52 d,Kepler-52,2014,Transit,36.445171,0.0,,,0.174,0.27963989,0.577,4263.0
K2-370 b,K2-370,2022,Transit,2.1408093,0.0,,,0.23820186,0.03492451,0.962,5662.0
Kepler-829 b,Kepler-829,2016,Transit,6.88337562,0.0,,,0.18824159,0.016,0.98,5698.0
nu Oct A b,nu Oct A,2016,Radial Velocity,402.4,0.195,0.05,-0.037,1.19,2.19,1.57,4910.0
TOI-4010 d,TOI-4010,2023,Transit,14.70886,0.07,0.03,-0.03,0.55134362,0.12003332,0.88,4960.0
Kepler-196 b,Kepler-196,2014,Transit,20.739886,0.0,,,0.17,0.0134,0.839,5128.0
Kepler-131 b,Kepler-131,2014,Transit,16.092,0.0,,,0.215,0.051,1.02,5685.0
Kepler-179 b,Kepler-179,2014,Transit,2.735926,0.0,,,0.146,0.0105,0.893,5302.0
Kepler-1745 b,Kepler-1745,2021,Transit,3.016190052,0.0,,,0.17206999,0.0138,0.995,5611.0
Kepler-251 c,Kepler-251,2014,Transit,16.514043,0.0,,,0.247,0.0255,0.891,5526.0
Kepler-806 b,Kepler-806,2016,Transit,8.09219642,0.0,,,0.10170399,0.00489,0.99,5770.0
HD 38529 b,HD 38529,2000,Radial Velocity,14.3099,0.256,0.009,-0.009,1.25,0.65,0.98,5697.0
Kepler-200 c,Kepler-200,2014,Transit,10.222157,0.0,,,0.142,0.00993,0.972,5678.0
Kepler-1854 b,Kepler-1854,2021,Transit,39.83110046,0.0,,,0.23083821,0.0227,0.8,5026.0
WASP-158 b,WASP-158,2018,Transit,3.656333,0.0,,,1.07,2.79,1.38,6350.0
HAT-P-17 b,HAT-P-17,2012,Transit,10.33852,0.35,0.01,-0.01,1.05,0.58,0.99,5246.0
TOI-500 d,TOI-500,2022,Radial Velocity,26.233,0.016,0.017,-0.011,0.567,0.10420717,0.74,4440.0
Kepler-438 b,Kepler-438,2015,Transit,35.23319,0.03,0.1,-0.03,0.1,0.00459,0.544,3748.0
TIC 139270665 c,TIC 139270665,2024,Radial Velocity,1010.0,0.566,0.12,-0.069,1.15,4.89,1.035,5844.0
HD 175541 b,HD 175541,2007,Radial Velocity,298.43,0.11,0.049,-0.049,1.26,0.598,1.39,5013.0
Kepler-1266 b,Kepler-1266,2016,Transit,28.474748,0.0,,,0.23017218,0.0226,0.8,5044.0
Kepler-255 b,Kepler-255,2014,Transit,5.714606,0.0,,,0.138,0.00951,0.867,5573.0
Kepler-1423 b,Kepler-1423,2016,Transit,23.955378,0.0,,,0.09456687,0.00377,0.79,4939.0
Kepler-1869 b,Kepler-1869,2021,Transit,8.167360306,0.0,,,0.09988005,0.00458,0.987,5808.0
Kepler-1831 b,Kepler-1831,2021,Transit,5.78387022,0.0,,,0.17576961,0.0143,1.117,6063.0
HD 219134 b,HD 219134,2015,Radial Velocity,3.092926,0.0,,,0.14292087,0.01491363,0.81,4699.0
TOI-6695 c,TOI-6695,2025,Radial Velocity,242.4,0.022,0.006,-0.007,1.21,1.45,1.338,6400.0
Kepler-1797 b,Kepler-1797,2021,Transit,23.3593998,0.0,,,0.27279416,0.0301,1.069,6244.0
HIP 35173 b,HIP 35173,2019,Radial Velocity,41.516,0.16,0.11,-0.11,0.322,0.03995847,0.79,4881.0
Kepler-1894 b,Kepler-1894,2021,Transit,2.762660027,0.0,,,0.10716207,0.0059,0.999,5772.0
Kepler-1223 b,Kepler-1223,2016,Transit,16.301259,0.0,,,0.10884111,0.00624,0.8,4870.0
K2-7 b,K2-7,2015,Transit,28.6781,0.24,0.4,-0.17,0.36,0.0482,1.056,5700.0
Kepler-307 b,Kepler-307,2013,Transit,10.4208,0.0,,,0.21679008,0.02340874,0.907,5367.0
Kepler-755 c,Kepler-755,2016,Transit,2.853133644,0.0,,,0.11240967,0.00669,0.82,5043.0
HAT-P-22 b,HAT-P-22,2010,Transit,3.21222,0.02,0.01,-0.01,1.15,2.47,1.13,5302.0
Kepler-268 b,Kepler-268,2014,Transit,25.934138,0.0,,,0.227,0.0221,1.109,6081.0
Kepler-1775 b,Kepler-1775,2021,Transit,85.65399933,0.0,,,0.32541956,0.0406,1.149,5818.0
HAT-P-20 b,HAT-P-20,2010,Transit,2.875317,0.015,0.005,-0.005,0.867,7.246,0.756,4595.0
Kepler-607 c,Kepler-607,2021,Transit,39.67679977,0.0,,,0.2462322,0.0253,0.808,5244.0
Kepler-730 b,Kepler-730,2016,Transit,6.491682808,0.0,,,1.1,,1.047,5620.0
Kepler-907 b,Kepler-907,2016,Transit,15.86621821,0.0,,,0.10705683,0.00588,1.08,6106.0
Kepler-318 c,Kepler-318,2014,Transit,11.815007,0.0,,,0.328,0.0413,1.073,5746.0
Kepler-823 b,Kepler-823,2016,Transit,4.16809082,0.0,,,0.14006602,0.00972,0.98,5643.0
HD 75302 b,HD 75302,2023,Radial Velocity,4356.0,0.39,0.1,-0.11,1.14,5.4,1.06,5697.46
TOI-540 b,TOI-540,2020,Transit,1.2391491,0.0,,,0.08056026,0.00212,0.159,3216.0
Kepler-225 b,Kepler-225,2014,Transit,6.738975,0.0,,,0.107,0.00588,0.593,3682.0
GJ 3323 c,GJ 3323,2017,Radial Velocity,40.54,0.17,0.21,-0.12,0.118,0.00726804,0.164,3159.0
Kepler-647 c,Kepler-647,2020,Transit,29.6663,0.0,,,0.35697654,0.0476,1.07,5906.74
HD 24085 b,HD 24085,2019,Radial Velocity,2.0455,0.22,0.12,-0.12,0.309,0.03712677,1.22,6034.0
TOI-1136 f,TOI-1136,2022,Transit,26.321,0.001,0.001,-0.001,0.33329657,0.03051961,1.022,5770.0
K2-360 c,EPIC 201595106,2024,Radial Velocity,9.79692,0.11,0.1,-0.08,0.359,0.04791894,0.958,5679.0
TOI-1468 c,TOI-1468,2022,Transit,15.532477,0.111,0.15,-0.084,0.18966934,0.01290004,0.3527,3376.0
Kepler-1513 c,Kepler-1513,2023,Transit Timing Variations,841.4,0.125,0.018,-0.019,0.984,0.266,0.943,5491.0
Kepler-314 b,Kepler-314,2014,Transit,2.461069,0.0,,,0.074,0.00157,0.99,5378.0
Kepler-1184 b,Kepler-1184,2016,Transit,53.5991044,0.0,,,0.23909359,0.0241,1.05,5983.0
TOI-1438 c,TOI-1438,2025,Transit,9.428089,0.0,,,0.24533899,0.03335133,0.876,5230.0
HD 155193 b,HD 155193,2021,Radial Velocity,352.65,0.21,0.08,-0.08,1.25,0.75,1.221,6239.0
Kepler-10 d,Kepler-10,2023,Radial Velocity,151.06,0.19,0.1,-0.1,0.312,0.03775622,0.91,5708.0
HIP 97233 b,HIP 97233,2014,Radial Velocity,1062.26506,0.63,0.044,-0.042,1.08,19.187,1.81,5020.0
HD 109833 c,HD 109833,2022,Transit,13.900148,0.3,0.21,-0.19,0.23106472,0.0227,1.08,5881.0
GJ 9827 d,GJ 9827,2017,Transit,6.20183,0.0,,,0.17664407,0.00950198,0.62,4236.0
HD 107148 c,HD 107148,2021,Radial Velocity,18.3267,0.34,0.13,-0.16,0.42,0.0626,1.105215,5752.92
Kepler-502 b,Kepler-502,2016,Transit,4.28686431,0.0,,,0.4255509,0.0641,1.15,6125.0
Kepler-1871 b,Kepler-1871,2021,Transit,1.952700019,0.0,,,0.21605255,0.0203,1.02,5741.0
HIP 67522 c,HIP 67522,2024,Transit,14.334892,0.077,0.195,-0.056,0.708,0.152,1.22,5675.0
Kepler-1235 b,Kepler-1235,2016,Transit,4.16055856,0.0,,,0.07047908,0.00131,0.93,5541.0
Kepler-1625 b,Kepler-1625,2016,Transit,287.378949,0.0,,,0.54063699,0.0962,0.96,5677.0
Kepler-302 c,Kepler-302,2014,Transit,127.282184,0.0,,,1.111,,1.021,5740.0
TOI-1669 c,TOI-1669,2024,Transit,2.6800535,0.0,,,0.20487123,0.04090257,0.9867,5497.0
WASP-39 b,WASP-39,2011,Transit,4.0552941,0.0,,,1.279,0.281,0.913,5485.0
Kepler-69 b,Kepler-69,2013,Transit,13.722341,0.16,0.17,-0.001,0.2,0.0178,0.81,5638.0
Kepler-120 b,Kepler-120,2014,Transit,6.312501,0.0,,,0.192,0.027,0.654,4096.0
WASP-153 b,WASP-153,2017,Transit,3.332609,0.009,,,1.55,0.39,1.336,5914.0
Kepler-341 e,Kepler-341,2014,Transit,42.473269,0.0,,,0.178,0.0145,0.976,6012.0
Kepler-627 b,Kepler-627,2016,Transit,40.6994443,0.0,,,0.33276831,0.0422,1.3,6424.0
TOI-778 b,TOI-778,2023,Transit,4.633611,0.21,0.04,-0.04,1.37,2.8,1.4,6643.0
55 Cnc d,55 Cnc,2002,Radial Velocity,4799.0,0.0913,0.0067,-0.0067,1.16,3.878,1.015,5198.0
Kepler-737 b,Kepler-737,2016,Transit,28.59915399,0.0,,,0.17485949,0.0142,0.51,3813.0
NGTS-13 b,NGTS-13,2021,Transit,4.119027,0.086,0.034,-0.034,1.142,4.84,1.3,5819.0
Kepler-1175 b,Kepler-1175,2016,Transit,37.94563,0.0,,,0.26674993,0.029,0.9,5453.0
HD 130322 b,HD 130322,1999,Radial Velocity,10.70871,0.029,0.016,-0.016,1.22,1.15,0.92,5387.0
K2-77 b,K2-77,2016,Transit,8.2000844,0.29,0.37,-0.19,0.223,1.9,0.847,5160.0
Gl 49 b,Gl 49,2019,Radial Velocity,13.8508,0.363,0.099,-0.096,0.2,0.01771387,0.515,3805.0
TOI-2416 b,TOI-2416,2023,Transit,8.275479,0.32,0.02,-0.02,0.88,3.0,1.118,5808.0
TOI-3523 A b,TOI-3523 A,2025,Transit,2.30458952,0.047,,,1.425,1.37,1.131,6450.0
Kepler-843 b,Kepler-843,2016,Transit,2.053879821,0.0,,,0.23106432,0.0227,1.02,5830.0
Kepler-249 b,Kepler-249,2014,Transit,3.306539,0.0,,,0.097,0.00416,0.510238,3568.0
TYC 1422-614-1 c,TYC 1422-614-1,2014,Radial Velocity,559.3,0.048,0.02,-0.014,1.11,10.0,1.15,4806.0
GJ 2056 b,GJ 2056,2020,Radial Velocity,69.971,0.72,0.1,-0.1,0.372,0.05097064,0.62,4069.95
Kepler-1910 b,Kepler-1910,2021,Transit,5.688769817,0.0,,,0.10562959,0.0056,0.636,4234.0
Kepler-1655 b,Kepler-1655,2018,Transit,11.8728787,0.19,,,0.19743098,0.0169903,1.03,6148.0
HAT-P-11 b,HAT-P-11,2010,Transit,4.888,0.251,0.045,-0.047,0.38897315,0.0787,0.811,4653.0
TOI-1453 c,TOI-1453,2025,Transit,6.5886982,0.0,,,0.19841233,0.00928174,0.715,4975.0
HD 191939 g,HD 191939,2022,Radial Velocity,284.0,0.03,0.025,-0.011,0.334,0.04247575,0.81,5348.0
Kepler-1237 b,Kepler-1237,2016,Transit,84.5733226,0.0,,,0.25515211,0.0269,0.94,5472.0
HAT-P-38 b,HAT-P-38,2012,Transit,4.640382,0.067,0.047,-0.047,0.825,0.267,0.886,5330.0
K2-55 b,K2-55,2016,Transit,2.849271,0.07,0.13,-0.06,0.39521881,0.13843948,0.688,4300.0
HD 21693 c,HD 21693,2019,Radial Velocity,53.7357,0.07,0.06,-0.05,0.387,0.0547,0.8,5430.0
TOI-7149 b,TOI-7149,2025,Transit,2.65206166,0.078,0.047,-0.048,1.18,0.705,0.344,3363.0
Kepler-852 b,Kepler-852,2016,Transit,44.9309804,0.0,,,0.22660362,0.022,1.19,6100.0
TOI-3976 A b,TOI-3976 A,2023,Transit,6.607662,0.0,,,1.095,0.175,1.254,5975.0
K2-232 b,K2-232,2018,Transit,11.168454,0.258,0.025,-0.025,1.0,0.398,1.188,6154.0
Kepler-1357 b,Kepler-1357,2016,Transit,3.0091324,0.0,,,0.11419395,0.00687,0.93,5597.0
Kepler-132 e,Kepler-132,2016,Transit,110.2869374,0.0,,,0.10527255,0.00553,1.03,6023.0
LTT 9779 b,LTT 9779,2020,Transit,0.792052,0.0,,,0.4210902,0.09225057,1.02,5443.0
TOI-763 b,TOI-763,2020,Transit,5.6057,0.04,0.04,-0.03,0.20340798,0.03080263,0.917,5450.0
HATS-14 b,HATS-14,2015,Transit,2.7667641,0.142,,,1.039,1.071,0.967,5346.0
Kepler-1320 b,Kepler-1320,2016,Transit,0.868386528,0.0,,,0.15166384,0.0111,0.8,4817.0
Kepler-1807 b,Kepler-1807,2021,Transit,10.86060047,0.0,,,0.24122908,0.0245,1.087,6455.0
rho CrB e,rho CrB,2023,Radial Velocity,12.904,0.082,0.047,-0.047,0.156,0.01167297,1.0,5817.0
Kepler-1613 b,Kepler-1613,2016,Transit,1.5184299,0.0,,,0.18556517,0.0157,1.08,6005.0
HD 20794 b,HD 20794,2011,Radial Velocity,18.314,0.064,0.065,-0.046,0.129,0.0085,0.79,5368.0
K2-277 b,K2-277,2018,Transit,6.326768,0.52,0.24,-0.26,0.195,0.023283,0.974,5680.0
Kepler-1032 b,Kepler-1032,2016,Transit,3.290117953,0.0,,,0.16683023,0.0131,0.77,4647.0
Wolf 327 b,Wolf 327,2024,Transit,0.5734745,0.0,,,0.11062558,0.00796027,0.405,3542.0
GJ 3378 b,GJ 3378,2026,Radial Velocity,21.45,0.0,,,0.118,0.00723661,0.262,3340.0
Kepler-62 f,Kepler-62,2013,Transit,267.291,0.0,,,0.126,0.11,0.69,4925.0
Kepler-294 c,Kepler-294,2014,Transit,6.6264,0.0,,,0.242,0.0245,0.947,5913.0
Kepler-21 b,Kepler-21,2012,Transit,2.7858212,0.0,,,0.14622204,0.02359764,1.408,6305.0
HD 161178 b,HD 161178,2021,Radial Velocity,279.3,0.044,0.132,-0.019,1.26,0.57,1.06,4786.0
Kepler-36 b,Kepler-36,2012,Transit,13.86825,0.0,,,0.13364261,0.01205047,1.034,5979.0
ups And b,ups And,1996,Radial Velocity,4.617033,0.0215,0.0007,-0.0007,1.25,0.6876,1.3,6156.77
Kepler-42 d,Kepler-42,2011,Transit,1.865169,0.02,0.22,-0.02,0.051,0.00112572,0.13,3068.0
Kepler-125 b,Kepler-125,2014,Transit,4.164389,0.0,,,0.211,0.0195,0.542101,3810.0
Kepler-1407 b,Kepler-1407,2016,Transit,20.0711504,0.0,,,0.20073156,0.0179,1.1,6010.0
HD 16760 b,HD 16760,2009,Radial Velocity,466.08,0.079,0.002,-0.002,1.08,21.5,0.93,5518.0
Kepler-167 e,Kepler-167,2016,Transit,1071.23205,0.29,,,0.90641605,1.01,0.777,4884.0
Kepler-471 b,Kepler-471,2016,Transit,5.014234575,0.0,,,1.33464181,,1.49,6733.0
TOI-3837 b,TOI-3837,2025,Transit,11.88865,0.221,0.042,-0.046,0.97,0.59,0.89,5905.0
Kepler-1561 b,Kepler-1561,2016,Transit,1.005207007,0.0,,,0.09724329,0.00416,1.07,5957.0
Kepler-1338 b,Kepler-1338,2016,Transit,0.935118057,0.0,,,0.0820769,0.00227,1.04,5909.0
HD 143361 b,HD 143361,2008,Radial Velocity,1039.15,0.197,0.006,-0.006,1.15,4.35,0.968,5507.0
WASP-59 b,WASP-59,2012,Transit,7.919585,0.1,0.042,-0.042,0.775,0.863,0.719,4650.0
Kepler-1293 b,Kepler-1293,2016,Transit,5.57654784,0.0,,,0.0865376,0.00274,1.18,6241.0
Kepler-59 c,Kepler-59,2012,Transit,17.9801235,0.0,,,0.177,0.0119876,1.04,6074.0
TOI-849 b,TOI-849,2020,Transit,0.765548,0.0,,,0.32473961,0.13151751,0.97,5257.0
Kepler-825 b,Kepler-825,2016,Transit,3.77360059,0.0,,,0.13649746,0.0093,1.03,5976.0
KELT-14 b,KELT-14,2016,Transit,1.7100566,0.0,,,1.743,1.284,1.239,5720.0
Kepler-339 d,Kepler-339,2014,Transit,10.558345,0.0,,,0.104,0.046,0.87,5631.0
Kepler-1280 b,Kepler-1280,2016,Transit,66.5579057,0.0,,,0.16683023,0.0131,1.2,6227.0
Kepler-245 c,Kepler-245,2014,Transit,17.460812,0.0,,,0.194,0.08400759,0.856,5100.0
Kepler-1481 b,Kepler-1481,2016,Transit,5.94220998,0.0,,,0.10973325,0.00642,0.8,4908.0
TOI-1266 c,TOI-1266,2020,Transit,18.8027,0.071,,,0.17664407,0.00997394,0.437,3563.0
Kepler-1838 b,Kepler-1838,2021,Transit,12.14680004,0.0,,,0.14813963,0.0107,1.187,5877.0
CoRoT-18 b,CoRoT-18,2011,Transit,1.9000693,0.08,,,1.31,3.47,0.95,5440.0
HD 76920 b,HD 76920,2017,Radial Velocity,415.891,0.8782,0.0025,-0.0025,1.17,3.13,1.0,4664.0
KOI-351 d,KOI-351,2013,Transit,59.73667,0.0,,,0.256,0.0271,1.2,6080.0
Kepler-1414 b,Kepler-1414,2016,Transit,3.51576315,0.0,,,0.10973325,0.00642,0.8,4951.0
alf Tau b,alf Tau,2015,Radial Velocity,628.96,0.1,0.05,-0.05,1.13,6.47,1.13,4055.0
Kepler-178 c,Kepler-178,2014,Transit,20.552802,0.0,,,0.257,0.0272,0.852,5676.0
Kepler-1731 b,Kepler-1731,2021,Transit,21.76129913,0.0,,,0.26166131,0.0281,0.781,4859.0
Kepler-710 b,Kepler-710,2016,Transit,4.347285527,0.0,,,0.16772237,0.0132,0.94,5611.0
HD 219134 g,HD 219134,2015,Radial Velocity,94.2,0.0,,,0.293,0.034,0.794,4913.0
Kepler-708 b,Kepler-708,2016,Transit,3.167891938,0.0,,,0.26139709,0.028,0.97,5692.0
HD 69123 b,HD 69123,2022,Radial Velocity,1193.3,0.19,0.06,-0.06,1.17,3.09,1.68,4842.0
WASP-54 b,WASP-54,2012,Transit,3.69364,0.07,0.03,-0.03,1.58,0.59,1.08,6100.0
Kepler-398 b,Kepler-398,2014,Transit,4.081423,0.0,,,0.083,0.00236,0.649,4493.0
Kepler-1018 b,Kepler-1018,2016,Transit,49.1013514,0.0,,,0.23017218,0.0226,0.91,5518.0
TOI-4734 b,TOI-4734,2025,Transit,6.235633,0.12,,,0.974,0.194,1.391,6070.0
K2-250 b,K2-250,2018,Transit,4.01392,0.21,0.39,-0.16,0.242,0.0246,0.809,5003.0
TOI-2842 b,TOI-2842,2023,Transit,3.5514058,0.0,,,1.146,0.37,1.135,5910.0
HD 105779 b,HD 105779,2022,Radial Velocity,2412.0,0.0,,,1.26,0.64,0.89,5792.0
Kepler-1181 c,Kepler-1181,2023,Transit,8.93484887,0.0,,,0.16326195,0.0126,1.336,6688.0
TOI-836 b,TOI-836,2023,Transit,3.81673,0.053,0.042,-0.042,0.15202096,0.01425297,0.678,4552.0
Kepler-31 b,Kepler-31,2011,Transit,20.8613,0.0,,,0.491,0.11560263,1.21,6340.0
Kepler-633 c,Kepler-633,2021,Transit,23.78319931,0.0,,,0.20483575,0.0185,0.997,5877.0
HD 114386 c,HD 114386,2026,Radial Velocity,444.0,0.1,0.03,-0.03,1.2,0.37,0.8,4895.0
Kepler-1523 b,Kepler-1523,2016,Transit,0.93875077,0.0,,,0.14095816,0.00982,0.97,5708.0
GJ 463 b,GJ 463,2022,Radial Velocity,3459.0,0.146,0.014,-0.015,1.17,3.4,0.486,3563.0
Kepler-1606 b,Kepler-1606,2016,Transit,196.435224,0.0,,,0.18467303,0.0155,0.9,5422.0
HD 33564 b,HD 33564,2005,Radial Velocity,388.0,0.34,0.02,-0.02,1.12,9.1,1.25,6250.0
Kepler-30 c,Kepler-30,2012,Transit,60.323105,0.0111,0.001,-0.001,1.097,2.01,0.99,5498.0
TOI-2886 b,TOI-2886,2025,Transit,1.60200105,0.11,,,1.663,1.4,1.229,6240.0
Kepler-62 c,Kepler-62,2013,Transit,12.4417,0.0,,,0.048,0.013,0.69,4925.0
Kepler-1016 c,Kepler-1016,2016,Transit,105.6551369,0.0,,,0.32830761,0.0413,0.99,5821.0
HD 125612 c,HD 125612,2009,Radial Velocity,4.15466,0.149,0.141,-0.093,0.363,0.049,1.05,5900.0
Kepler-1930 b,Kepler-1930,2021,Transit,13.02680016,0.0,,,0.13645803,0.00929,0.844,5083.0
Wolf 1061 d,Wolf 1061,2015,Radial Velocity,217.21,0.55,0.08,-0.09,0.24,0.02422679,0.294,3342.0
Kepler-270 c,Kepler-270,2014,Transit,25.262887,0.0,,,0.158,0.0119,1.17,6067.0
Kepler-589 b,Kepler-589,2016,Transit,16.54964934,0.0,,,0.20251584,0.0182,0.88,5296.0
Kepler-1082 b,Kepler-1082,2016,Transit,1.543206604,0.0,,,0.09991971,0.00459,1.03,5923.0
Kepler-431 d,Kepler-431,2015,Transit,11.922,0.0,,,0.1,0.00444,1.071,6004.0
Kepler-11 e,Kepler-11,2010,Transit,31.9996,0.012,0.006,-0.006,0.374,0.025,0.961,5663.0
Kepler-1824 b,Kepler-1824,2021,Transit,95.61100006,0.0,,,0.21244358,0.0197,1.135,6002.0
Kepler-544 b,Kepler-544,2016,Transit,21.41616926,0.0,,,0.18913373,0.0162,1.16,6206.0
TOI-1246 d,TOI-1246,2022,Transit,18.654874,0.0,,,0.3061293,0.0169903,0.8889,5213.0
HD 39194 d,HD 39194,2021,Radial Velocity,33.874,0.159,,,0.19,0.01623518,0.86,5205.0
Kepler-1326 b,Kepler-1326,2016,Transit,42.3514267,0.0,,,0.37291462,0.0512,1.45,6725.0
HATS-9 b,HATS-9,2015,Transit,1.915291,0.075,,,1.23561424,0.837,1.1,5599.0
Kepler-1563 b,Kepler-1563,2016,Transit,3.43276598,0.0,,,0.06691052,0.00109,1.0,5765.0
Kepler-1721 b,Kepler-1721,2021,Transit,4.592380047,0.0,,,0.27822044,0.0312,0.89,5351.0
Kepler-256 e,Kepler-256,2014,Transit,10.681572,0.0,,,0.21,0.0193,1.037,5551.0
TOI-1184 b,TOI-1184,2024,Transit,5.748433803,0.0,,,0.21322189,0.02139519,0.71,4534.0
G 192-15 b,G 192-15,2025,Radial Velocity,2.27476,0.0,,,0.0907,0.00324074,0.132,2999.0
TOI-2031 A b,TOI-2031 A,2025,Transit,5.71548654,0.076,,,1.267,0.8,1.174,6490.0
HD 168746 b,HD 168746,2002,Radial Velocity,6.404,0.11,0.08,-0.08,0.993,0.27,1.07,5570.0
HD 20781 c,HD 20781,2019,Radial Velocity,13.8905,0.09,0.09,-0.06,0.193,0.0168,0.7,5256.0
HATS-61 b,HATS-61,2018,Transit,7.817953,0.092,,,1.195,3.4,1.076,5542.0
HD 15337 c,HD 15337,2019,Transit,17.180546,0.096,0.059,-0.045,0.22535501,0.02137002,0.829,5131.0
Kepler-848 b,Kepler-848,2016,Transit,6.91134416,0.0,,,0.15166384,0.0111,1.01,5695.0
HD 184010 b,HD 184010,2022,Radial Velocity,286.6,0.0,,,1.08,0.31,1.35,4971.0
WASP-132 b,WASP-132,2016,Transit,7.1335164,0.0163,0.0067,-0.0069,0.901,0.428,0.789,4686.0
HD 23472 d,HD 23472,2022,Transit,3.97664,0.07,0.05,-0.047,0.06691063,0.00173049,0.67,4684.0
Kepler-1227 b,Kepler-1227,2016,Transit,94.2887577,0.0,,,0.20430012,0.0184,0.97,5747.0
Kepler-388 c,Kepler-388,2014,Transit,13.297004,0.0,,,0.077,0.00178,0.635,4498.0
HD 129445 b,HD 129445,2009,Radial Velocity,1840.0,0.7,0.1,-0.1,1.18,2.51,0.99,5646.0
WASP-141 b,WASP-141,2016,Transit,3.310651,0.0,,,1.21,2.69,1.25,5900.0
TrES-2 b,TrES-2,2006,Transit,2.47063,0.0,,,1.36,1.49,1.36,5850.0
HD 108863 b,HD 108863,2011,Radial Velocity,437.7,0.032,0.027,-0.027,1.18,2.414,1.59,4878.0
Kepler-1586 b,Kepler-1586,2016,Transit,15.6049212,0.0,,,0.13560532,0.0092,1.45,6681.0
HD 109749 b,HD 109749,2005,Radial Velocity,5.239891,0.0,,,0.993,0.27,1.13,5824.0
Kepler-1355 b,Kepler-1355,2016,Transit,1.289588112,0.0,,,0.13025248,0.00859,0.88,5352.0
TOI-2015 c,TOI-2015,2025,Transit Timing Variations,5.582796,0.00033,0.0003,-0.0002,0.261,0.028034,0.3041,3297.0
Kepler-1747 b,Kepler-1747,2021,Transit,6.230319977,0.0,,,0.38050561,0.053,0.983,5477.0
Kepler-411 d,Kepler-411,2018,Transit,58.02035,0.128,0.003,-0.003,0.29610135,0.04782431,0.87,4974.0
Kepler-909 b,Kepler-909,2016,Transit,13.93290318,0.0,,,0.13114462,0.00869,1.17,6154.0
Kepler-169 b,Kepler-169,2014,Transit,3.250619,0.0,,,0.101,0.00474,0.825,4997.0
Kepler-1557 b,Kepler-1557,2016,Transit,3.74032496,0.0,,,0.13649746,0.0093,1.11,6099.0
Kepler-30 b,Kepler-30,2012,Transit,29.33434,0.042,0.003,-0.003,0.348,0.036,0.99,5498.0
HD 87816 c,HD 87816,2025,Radial Velocity,7596.0,0.19,0.07,-0.07,1.1,12.2,2.41,4989.0
Kepler-1710 b,Kepler-1710,2021,Transit,14.91110039,0.0,,,0.28525707,0.01099626,0.932,5650.0
Kepler-842 b,Kepler-842,2016,Transit,1.21956827,0.0,,,0.14274244,0.01,0.78,4848.0
Kepler-185 c,Kepler-185,2014,Transit,20.729042,0.0,,,0.18,0.0149,0.763,5208.0
HD 168009 b,HD 168009,2021,Radial Velocity,15.1479,0.12,0.11,-0.082,0.272,0.03,0.986073,5778.33
Kepler-245 d,Kepler-245,2014,Transit,36.277108,0.0,,,0.27,0.068,0.856,5100.0
Kepler-81 c,Kepler-81,2012,Transit,12.04,0.0,,,0.211,0.014,0.64,4385.0
HIP 105854 b,HIP 105854,2014,Radial Velocity,184.2,0.02,0.03,-0.03,1.12,8.2,2.1,4780.0
Kepler-1001 c,Kepler-1001,2020,Transit,9.18186,0.0,,,0.14077909,0.0098,0.93,5376.0
Kepler-763 b,Kepler-763,2016,Transit,1.19655156,0.0,,,0.10884111,0.00624,0.84,5166.0
Kepler-738 b,Kepler-738,2016,Transit,24.58721573,0.0,,,0.22303506,0.0214,0.86,5327.0
EPIC 211945201 b,EPIC 211945201,2018,Transit,19.49221,0.0,,,0.51387278,0.03460987,1.17,6069.0
TOI-2796 b,TOI-2796,2023,Transit,4.8084983,0.0,,,1.54,0.44,1.063,5764.0
HD 6860 b,HD 6860,2023,Radial Velocity,663.87,0.28,0.1,-0.09,1.06,28.26,2.49,3802.0
HD 86081 b,HD 86081,2006,Radial Velocity,2.1378431,0.0119,0.0047,-0.0047,1.21,1.48,1.21,5939.0
Kepler-317 c,Kepler-317,2014,Transit,8.77501,0.0,,,0.153,0.0113,0.865,5497.0
HD 34445 b,HD 34445,2009,Radial Velocity,1049.0,0.27,0.07,-0.07,1.24,0.82,1.14,5879.0
NGTS-31 b,NGTS-31,2025,Transit,4.162734,0.0,,,1.61,1.12,0.96,5710.0
Kepler-1498 b,Kepler-1498,2016,Transit,48.051405,0.0,,,0.11865465,0.00733,0.86,5256.0
Kepler-256 b,Kepler-256,2014,Transit,1.620493,0.0,,,0.142,0.00993,1.037,5551.0
TOI-3984 A b,TOI-3984 A,2023,Transit,4.353326,0.23,,,0.71,0.14,0.49,3476.0
Kepler-801 b,Kepler-801,2016,Transit,11.41928253,0.0,,,0.17842805,0.0147,0.67,4435.0
TOI-2525 c,TOI-2525,2023,Transit,49.2519,0.157,0.008,-0.007,0.904,0.657,0.849,5096.0
